path,label,domain,source
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01930112_13568.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04536866_9956.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02442845_32229.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03777568_11108.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04467665_31576.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02493793_10804.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03584254_723.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03538406_10155.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02977058_28239.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04392985_11133.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02092339_1627.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01873310_17179.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01914609_5504.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02174001_659.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03400231_16236.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04208210_42067.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04579432_2198.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02109525_36286.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02814860_63804.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04613696_6695.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03014705_65276.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03938244_14542.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02494079_4952.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02871525_32921.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02109525_30747.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02129165_909.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04501370_1640.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02870880_1414.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04501370_5702.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02112350_1282.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02138441_1895.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02264363_5754.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02236044_946.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04554684_13562.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02484975_1272.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02112137_7200.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03630383_2162.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02655020_18978.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02117135_414.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01818515_7706.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07716358_12403.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02666196_10144.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02097130_7947.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02965783_2557.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02776631_29003.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03207743_1174.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03710637_8785.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n12057211_24350.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02012849_24618.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01631663_7756.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01882714_15793.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01776313_1498.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01753488_2811.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n12057211_1910.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02105162_3441.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04235860_8468.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01514859_8815.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04008634_5039.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02095314_4687.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04536866_18456.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02099429_2972.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02281787_2405.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02037110_1374.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n12144580_1856.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04044716_7141.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03832673_9983.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02111500_228.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03196217_2686.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02727426_40391.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03697007_11600.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02490219_10822.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04254120_742.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03773504_11264.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01622779_4028.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04251144_1867.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03658185_6741.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02708093_1207.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03649909_43621.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02097130_3249.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03642806_23035.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01770081_2606.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02093859_2780.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02484975_7194.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03803284_14960.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04141327_9218.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04442312_520.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03884397_4100.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02490219_5001.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02971356_5477.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01797886_20.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03775546_1535.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07747607_766.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04554684_36384.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03792972_5522.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02749479_3244.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03249569_29230.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02483708_5883.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02483362_1195.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01914609_8352.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n09229709_7289.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02077923_11208.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01537544_5772.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01806567_1677.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03529860_7201.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04356056_8799.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03450230_9497.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04179913_11116.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03706229_12820.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03028079_30375.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03481172_13063.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02977058_7955.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02104365_2939.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02027492_699.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02114548_3056.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01770393_27092.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02108422_7090.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03201208_21747.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04376876_677.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04040759_9940.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02356798_3828.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02104365_9431.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02317335_17056.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02130308_19027.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04049303_8488.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02002724_1890.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03271574_23011.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03388183_1771.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02790996_9195.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02526121_2794.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03444034_2673.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02190166_5271.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01687978_2052.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04525305_4126.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01828970_5637.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03188531_959.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04493381_73698.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04366367_4164.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04550184_53365.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01530575_9684.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01833805_7784.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02110341_9236.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02112350_260.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07717410_1881.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04501370_1860.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03124043_5235.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02256656_13019.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02085620_7851.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n12057211_3559.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01968897_19919.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02107908_2382.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01704323_7168.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02172182_11805.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04254120_1068.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03492542_48897.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04254680_3.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02123597_14683.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02410509_3152.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01774384_13770.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01873310_20289.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n13037406_3858.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04069434_14209.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02093859_818.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07717556_7274.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02489166_4562.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03255030_26077.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07802026_11547.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02951585_30343.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03888605_5948.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01843383_19549.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07930864_34510.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n12267677_21307.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02134084_7532.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04380533_5226.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03841143_13418.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02328150_18860.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04074963_6695.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01753488_4084.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02783161_14051.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07697313_888.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03196217_8210.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02099601_25072.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03220513_488.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04517823_22065.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01818515_6929.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04418357_44683.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04275548_5247.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03769881_9103.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04118538_9095.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02391049_3105.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03788365_4269.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04039381_1283.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03063599_2553.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07932039_8507.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n03706229_5693.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04507155_27818.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n01806143_16803.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02356798_1970.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04560804_2501.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02389026_7884.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n07745940_8904.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02111277_13232.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n04040759_2090.JPEG,0,imagenet,real
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0424_wukong/train/nature/n02910353_342.JPEG,0,imagenet,real
